lat,lon,blue,green,red,nir,swir1,swir2,ndvi,evi,savi,ndmi,nbr,elevation,slope,n_images,agbd_tonnes_per_ha
-15.537880033233792,14.92449589431987,414.0,592.0,735.0,2032.0,2204.0,1379.0,0.4624277353286743,1.0295686633135193,0.6935163445909338,-0.03145768865942955,0.18392205238342285,1181,4.890007495880127,49,26.741629
-15.53664558209294,14.925461624759548,344.0,469.0,511.0,1928.0,1991.0,1175.0,0.5740503668785095,1.3940965297167929,0.8608918284617026,-0.006927126552909613,0.23556500673294067,1183,2.6716127395629883,49,40.55248
-15.535822469043367,14.926105329574671,386.0,550.0,631.0,2076.0,2059.0,1239.0,0.5317394733428955,1.1707056307911619,0.7974448794560066,-0.00698549160733819,0.23539231717586517,1184,3.95448899269104,49,47.060974
-15.535410873946642,14.926427148719192,397.0,558.0,643.0,2030.0,2021.0,1204.0,0.5349388122558594,1.2587719298245614,0.802249851983422,0.012671594507992268,0.2729063928127289,1178,4.003782272338867,49,33.48498
-15.53417590310814,14.92739253241433,462.0,667.0,870.0,1936.0,2584.0,1714.0,0.36228570342063904,0.7019308125502816,0.5433250809369644,-0.14566929638385773,0.047503046691417694,1178,2.1360790729522705,49,2.1639936
-15.533352616360649,14.928036005091924,493.0,662.0,893.0,1928.0,2679.0,1775.0,0.3596270978450775,0.7713769899885115,0.5393439684531278,-0.14913511276245117,0.03727154806256294,1178,1.3365216255187988,49,1.5007216
-15.532940916762838,14.928357750190946,466.0,650.0,858.0,1976.0,2601.0,1767.0,0.3737226128578186,0.7780979827089338,0.5604816639299397,-0.14084507524967194,0.0337601862847805,1176,0.9274099469184875,49,1.8878646
-15.532529205718408,14.928679492929648,541.0,781.0,1054.0,2130.0,2772.0,1861.0,0.3216145932674408,0.7008939657313136,0.4823433685923515,-0.1199645847082138,0.055090125650167465,1177,4.003754138946533,49,2.088537
-15.532117493326249,14.929001231837852,540.0,753.0,1005.0,2060.0,2682.0,1907.0,0.34419551491737366,0.6336597081101053,0.5162056677413881,-0.14562232792377472,0.03514028713107109,1181,1.8543341159820557,49,16.682573
-15.531294119718662,14.929644685215106,346.0,487.0,558.0,1910.0,2086.0,1297.0,0.51261967420578,1.1096476786302272,0.7687622362410267,-0.08580425381660461,0.15327955782413483,1177,0.0,49,2.686699
-15.53088250736171,14.929966382368065,466.0,664.0,919.0,2126.0,2548.0,1659.0,0.37028825283050537,0.7406599796482047,0.5553297616848328,-0.11574073880910873,0.0954209715127945,1178,2.9417006969451904,49,12.696663
-15.530059145154286,14.930609881077068,445.0,661.0,839.0,2132.0,2406.0,1572.0,0.42296919226646423,0.8149651972157773,0.6343427271136005,-0.09001175314188004,0.13681738078594208,1178,1.3365113735198975,49,3.4542904
-15.52964751520412,14.930931629512036,479.0,717.0,908.0,2166.0,2651.0,1786.0,0.39089375734329224,0.8024093049016894,0.5862417804754678,-0.12032085657119751,0.08820286393165588,1178,2.6715660095214844,49,2.2407744
-15.52923587438148,14.931253404924384,475.0,661.0,872.0,2070.0,2472.0,1645.0,0.3792025148868561,0.740276035131744,0.5686925933163963,-0.12421052902936935,0.08040770143270493,1179,0.9274099469184875,49,2.686699
-15.52882424816512,14.93157519809183,533.0,736.0,989.0,2014.0,2531.0,1764.0,0.32674020528793335,0.7023712183156173,0.4900171135196805,-0.13817329704761505,0.05395781993865967,1178,0.9274099469184875,49,3.9245722
-15.528412625417689,14.931897018618058,452.0,647.0,881.0,2004.0,2490.0,1680.0,0.37367385625839233,0.7814980516669072,0.5604557509085552,-0.12573790550231934,0.05004289373755455,1179,0.9274099469184875,49,4.699281
-15.528001041961922,14.932218851736868,473.0,680.0,887.0,1988.0,2522.0,1671.0,0.3768746852874756,0.7429661421077729,0.5652436812190107,-0.1244635209441185,0.06691109389066696,1179,0.0,49,11.199363
-15.527589483540192,14.932540708630802,462.0,639.0,832.0,1982.0,2254.0,1502.0,0.393962562084198,0.8286805759623861,0.5908309455587393,-0.10065359622240067,0.11801242083311081,1178,1.8543341159820557,49,69.626625
